"TYPE";"TIME";"LAT";"LON";"ALT";"BEARING";"ACCURACY";"SPEED";"NAME";"DESCRIPTION";"SEGMENT"
"P";"2011-12-07T12:56:21Z";"-3.089131";"-59.964918";"89.19999694824219";"70.5999984741211";"12";"0.8";;;"0"
"P";"2011-12-07T12:56:27Z";"-3.08908";"-59.96491";"91.69999694824219";"41.20000076293945";"12";"0.7";;;"0"
"P";"2011-12-07T12:56:29Z";"-3.089033";"-59.964901";"91.19999694824219";"34.599998474121094";"12";"0.8";;;"0"
"P";"2011-12-07T12:56:33Z";"-3.088971";"-59.964908";"91.80000305175781";"0.0";"12";"0";;;"0"
"P";"2011-12-07T12:56:39Z";"-3.088917";"-59.964911";"94.19999694824219";"0.0";"12";"0";;;"0"
"P";"2011-12-07T12:56:41Z";"-3.088862";"-59.964917";"92.30000305175781";"0.0";"12";"0";;;"0"
"P";"2011-12-07T12:56:50Z";"-3.088771";"-59.964898";"89.80000305175781";"39.099998474121094";"8";"0.5";;;"0"
"P";"2011-12-07T12:56:51Z";"-3.088712";"-59.964894";"89.0999984741211";"39.099998474121094";"8";"0.6";;;"0"
"P";"2011-12-07T12:56:57Z";"-3.088668";"-59.964859";"91.30000305175781";"39.099998474121094";"6";"0.3";;;"0"
"P";"2011-12-07T12:57:04Z";"-3.088615";"-59.964863";"91.9000015258789";"1.899999976158142";"4";"1.1";;;"0"
"P";"2011-12-07T12:57:13Z";"-3.088566";"-59.964857";"90.0999984741211";"38.900001525878906";"4";"0.4";;;"0"
"P";"2011-12-07T12:57:29Z";"-3.088527";"-59.964882";"85.9000015258789";"38.900001525878906";"6";"0.1";;;"0"
"P";"2011-12-07T12:59:42Z";"-3.088485";"-59.964858";"86.0999984741211";"74.5999984741211";"4";"0.9";;;"0"
"P";"2011-12-07T12:59:48Z";"-3.088485";"-59.964805";"88.5999984741211";"77.19999694824219";"4";"0.5";;;"0"
"P";"2011-12-07T12:59:52Z";"-3.088485";"-59.964759";"88.0";"111.9000015258789";"4";"0.8";;;"0"
"P";"2011-12-07T12:59:57Z";"-3.088489";"-59.964696";"87.80000305175781";"114.30000305175781";"4";"0.6";;;"0"
"P";"2011-12-07T13:00:02Z";"-3.088476";"-59.964648";"87.19999694824219";"95.0";"4";"0.5";;;"0"
"P";"2011-12-07T13:00:08Z";"-3.088464";"-59.964601";"88.30000305175781";"95.0";"4";"0.3";;;"0"
"P";"2011-12-07T13:19:49Z";"-3.088444";"-59.964652";"89.19999694824219";"95.0";"4";"0.4";;;"0"
"P";"2011-12-07T13:19:52Z";"-3.088444";"-59.964714";"88.4000015258789";"95.0";"4";"0.3";;;"0"
"P";"2011-12-07T13:19:58Z";"-3.088453";"-59.964766";"85.5999984741211";"95.0";"4";"0.3";;;"0"
"P";"2011-12-07T13:20:02Z";"-3.088493";"-59.964789";"82.80000305175781";"95.0";"4";"0.6";;;"0"
"P";"2011-12-07T13:21:02Z";"-3.088553";"-59.964762";"82.19999694824219";"0.0";"4";"0";;;"0"
"P";"2011-12-07T13:21:33Z";"-3.088578";"-59.964713";"82.80000305175781";"95.0";"4";"0.5";;;"0"
"P";"2011-12-07T13:21:35Z";"-3.08859";"-59.964656";"84.5999984741211";"95.0";"4";"0.5";;;"0"
"P";"2011-12-07T13:21:41Z";"-3.088574";"-59.964598";"85.0";"95.0";"4";"0.5";;;"0"
"P";"2011-12-07T13:21:46Z";"-3.08858";"-59.964534";"85.5";"0.0";"4";"0";;;"0"
"P";"2011-12-07T13:21:55Z";"-3.08861";"-59.964499";"88.0999984741211";"0.0";"4";"0";;;"0"
"P";"2011-12-07T13:22:06Z";"-3.088641";"-59.964464";"88.19999694824219";"95.0";"4";"0.5";;;"0"
"P";"2011-12-07T13:22:09Z";"-3.088684";"-59.964444";"87.4000015258789";"95.0";"4";"0.5";;;"0"
"P";"2011-12-07T13:22:12Z";"-3.088727";"-59.964423";"86.9000015258789";"95.0";"4";"0.5";;;"0"
"P";"2011-12-07T13:22:15Z";"-3.088793";"-59.964417";"88.4000015258789";"95.0";"4";"0.3";;;"0"
"P";"2011-12-07T13:22:19Z";"-3.08884";"-59.964397";"88.19999694824219";"95.0";"4";"0.1";;;"0"
"P";"2011-12-07T13:22:22Z";"-3.088895";"-59.96441";"90.80000305175781";"95.0";"4";"0.3";;;"0"
"P";"2011-12-07T13:22:27Z";"-3.088938";"-59.964389";"91.19999694824219";"0.0";"4";"0";;;"0"
"P";"2011-12-07T13:25:48Z";"-3.08891";"-59.964426";"91.80000305175781";"95.0";"4";"0.3";;;"0"
"P";"2011-12-07T13:26:11Z";"-3.088808";"-59.964452";"94.0999984741211";"95.0";"6";"0.6";;;"0"
"P";"2011-12-07T13:26:12Z";"-3.088757";"-59.964464";"93.80000305175781";"95.0";"4";"0.6";;;"0"
"P";"2011-12-07T13:26:14Z";"-3.088698";"-59.964463";"94.4000015258789";"95.0";"4";"0.5";;;"0"
"P";"2011-12-07T13:26:17Z";"-3.088652";"-59.964462";"95.19999694824219";"95.0";"4";"0.2";;;"0"
"P";"2011-12-07T13:26:37Z";"-3.08855";"-59.964441";"95.4000015258789";"9.0";"4";"1.2";;;"0"
"P";"2011-12-07T13:26:38Z";"-3.088479";"-59.964435";"94.5";"14.5";"4";"1.6";;;"0"
"P";"2011-12-07T13:26:40Z";"-3.088412";"-59.964424";"92.69999694824219";"17.0";"6";"0.6";;;"0"
"P";"2011-12-07T13:26:43Z";"-3.088359";"-59.964425";"90.9000015258789";"17.0";"6";"0.4";;;"0"
"P";"2011-12-07T13:26:49Z";"-3.088323";"-59.964393";"93.30000305175781";"17.0";"4";"0.4";;;"0"
"P";"2011-12-07T13:27:01Z";"-3.088334";"-59.964439";"91.0999984741211";"190.3000030517578";"8";"1";;;"0"
"P";"2011-12-07T13:27:09Z";"-3.088294";"-59.964467";"90.80000305175781";"190.89999389648438";"12";"0.3";;;"0"
"P";"2011-12-07T13:38:06Z";"-3.088036";"-59.96444";"83.80000305175781";"82.5999984741211";"48";"0.2";;;"0"
"P";"2011-12-07T13:38:07Z";"-3.088057";"-59.964491";"83.5";"82.5999984741211";"48";"0.3";;;"0"
"P";"2011-12-07T13:38:11Z";"-3.088093";"-59.964447";"81.0999984741211";"82.5999984741211";"24";"0.2";;;"0"
"P";"2011-12-07T13:38:16Z";"-3.088094";"-59.964401";"82.0999984741211";"82.5999984741211";"24";"0.1";;;"0"
"P";"2011-12-07T13:38:18Z";"-3.088137";"-59.96436";"81.19999694824219";"82.5999984741211";"24";"0.3";;;"0"
"P";"2011-12-07T13:38:20Z";"-3.08816";"-59.9644";"79.5";"82.5999984741211";"24";"0.3";;;"0"
"P";"2011-12-07T13:38:29Z";"-3.0882";"-59.964423";"77.19999694824219";"82.5999984741211";"24";"0.2";;;"0"
"P";"2011-12-07T13:38:46Z";"-3.088244";"-59.964398";"66.69999694824219";"0.0";"12";"0";;;"0"
"P";"2011-12-07T13:39:11Z";"-3.088287";"-59.964375";"79.0999984741211";"153.10000610351563";"4";"0.9";;;"0"
"P";"2011-12-07T13:39:14Z";"-3.088347";"-59.964351";"77.9000015258789";"153.10000610351563";"4";"0.7";;;"0"
"P";"2011-12-07T13:39:17Z";"-3.088397";"-59.964361";"80.19999694824219";"153.10000610351563";"6";"0.6";;;"0"
"P";"2011-12-07T13:39:21Z";"-3.088447";"-59.964371";"81.9000015258789";"153.10000610351563";"6";"0.3";;;"0"
"P";"2011-12-07T13:39:25Z";"-3.088469";"-59.964413";"83.9000015258789";"153.10000610351563";"6";"0.6";;;"0"
"P";"2011-12-07T13:39:28Z";"-3.088496";"-59.964465";"82.80000305175781";"273.3999938964844";"6";"0.6";;;"0"
"P";"2011-12-07T13:39:32Z";"-3.088518";"-59.964504";"84.5";"261.20001220703125";"6";"0.7";;;"0"
"P";"2011-12-07T13:39:36Z";"-3.088511";"-59.964554";"84.69999694824219";"276.1000061035156";"6";"0.8";;;"0"
"P";"2011-12-07T13:39:40Z";"-3.088496";"-59.964603";"82.5";"301.70001220703125";"6";"0.8";;;"0"
"P";"2011-12-07T13:39:43Z";"-3.088527";"-59.964651";"78.80000305175781";"0.0";"6";"0";;;"0"
"P";"2011-12-07T14:11:21Z";"-3.088514";"-59.964718";"77.9000015258789";"293.1000061035156";"6";"1.2";;;"0"
"P";"2011-12-07T14:11:27Z";"-3.088539";"-59.96478";"81.5999984741211";"274.8999938964844";"32";"0.9";;;"0"
"P";"2011-12-07T14:11:29Z";"-3.088582";"-59.964813";"82.0999984741211";"260.6000061035156";"32";"1";;;"0"
"P";"2011-12-07T14:11:49Z";"-3.088522";"-59.964803";"92.19999694824219";"324.79998779296875";"8";"1";;;"0"
"P";"2011-12-07T14:11:52Z";"-3.088474";"-59.964805";"97.19999694824219";"332.0";"8";"1.1";;;"0"
"P";"2011-12-07T14:11:55Z";"-3.088422";"-59.964823";"98.30000305175781";"332.29998779296875";"12";"1";;;"0"
"P";"2011-12-07T14:11:58Z";"-3.088371";"-59.964855";"88.5";"341.79998779296875";"8";"0.8";;;"0"
"P";"2011-12-07T14:12:00Z";"-3.088333";"-59.964892";"77.19999694824219";"346.5";"6";"0.7";;;"0"
"P";"2011-12-07T14:12:04Z";"-3.08829";"-59.964915";"74.0";"359.29998779296875";"4";"0.7";;;"0"
"P";"2011-12-07T14:12:09Z";"-3.088241";"-59.964918";"77.0999984741211";"14.800000190734863";"4";"0.7";;;"0"
"P";"2011-12-07T14:12:17Z";"-3.088198";"-59.964901";"68.4000015258789";"12.5";"4";"1";;;"0"
"P";"2011-12-07T14:12:23Z";"-3.0882";"-59.964851";"72.0";"24.899999618530273";"4";"0.5";;;"0"
"P";"2011-12-07T14:12:31Z";"-3.088208";"-59.964799";"71.19999694824219";"24.899999618530273";"4";"0.5";;;"0"
"P";"2011-12-07T14:12:34Z";"-3.088217";"-59.964754";"70.5999984741211";"24.899999618530273";"4";"0.6";;;"0"
"P";"2011-12-07T14:12:38Z";"-3.08821";"-59.964705";"69.5";"47.79999923706055";"4";"0.6";;;"0"
"P";"2011-12-07T14:12:42Z";"-3.088215";"-59.964657";"69.0999984741211";"47.79999923706055";"4";"0.6";;;"0"
"P";"2011-12-07T14:12:48Z";"-3.088228";"-59.9646";"68.5999984741211";"47.79999923706055";"4";"0.5";;;"0"
"P";"2011-12-07T14:13:01Z";"-3.088245";"-59.964557";"68.69999694824219";"0.0";"4";"0";;;"0"
"P";"2011-12-07T14:13:13Z";"-3.088285";"-59.964585";"72.0999984741211";"299.8999938964844";"4";"0.6";;;"0"
"P";"2011-12-07T14:14:12Z";"-3.08822";"-59.964563";"74.5999984741211";"0.0";"96";"0";;;"0"
"P";"2011-12-07T14:14:17Z";"-3.088185";"-59.964602";"74.5999984741211";"299.8999938964844";"96";"0.1";;;"0"
"P";"2011-12-07T14:14:22Z";"-3.088208";"-59.964547";"74.5999984741211";"299.8999938964844";"48";"0.3";;;"0"
"P";"2011-12-07T14:14:27Z";"-3.088158";"-59.964506";"74.5";"299.8999938964844";"24";"0.3";;;"0"
"P";"2011-12-07T14:14:36Z";"-3.088184";"-59.964553";"74.4000015258789";"299.8999938964844";"12";"0.1";;;"0"
"P";"2011-12-07T14:14:58Z";"-3.088223";"-59.96459";"74.5999984741211";"299.8999938964844";"16";"0.2";;;"0"
"P";"2011-12-07T14:19:12Z";"-3.088201";"-59.964427";"73.5999984741211";"3.200000047683716";"64";"1.2";;;"0"
"P";"2011-12-07T14:19:17Z";"-3.088152";"-59.964439";"73.80000305175781";"14.399999618530273";"96";"1.3";;;"0"
"P";"2011-12-07T14:19:20Z";"-3.088099";"-59.964398";"74.0";"0.0";"128";"0";;;"0"
"P";"2011-12-07T14:19:22Z";"-3.088055";"-59.964361";"73.9000015258789";"0.0";"128";"0";;;"0"
"P";"2011-12-07T14:19:24Z";"-3.088009";"-59.964316";"73.69999694824219";"0.0";"192";"0";;;"0"
"P";"2011-12-07T14:19:26Z";"-3.08797";"-59.964283";"73.5999984741211";"0.0";"192";"0";;;"0"
"P";"2011-12-07T14:20:04Z";"-3.08808";"-59.964593";"74.30000305175781";"24.600000381469727";"96";"0.5";;;"0"
"P";"2011-12-07T14:20:06Z";"-3.088026";"-59.96459";"73.80000305175781";"8.300000190734863";"64";"1.1";;;"0"
"P";"2011-12-07T14:20:10Z";"-3.087977";"-59.964559";"73.5999984741211";"24.5";"48";"1.5";;;"0"
"P";"2011-12-07T14:20:14Z";"-3.087954";"-59.964602";"71.69999694824219";"39.5";"32";"0.9";;;"0"
"P";"2011-12-07T14:20:16Z";"-3.087996";"-59.964637";"70.9000015258789";"39.5";"32";"0.2";;;"0"
"P";"2011-12-07T14:20:18Z";"-3.088042";"-59.964603";"68.5999984741211";"39.5";"24";"0.3";;;"0"
"P";"2011-12-07T14:20:25Z";"-3.088091";"-59.964601";"68.5";"39.5";"48";"0.6";;;"0"
"P";"2011-12-07T14:20:28Z";"-3.088087";"-59.96465";"66.0";"39.5";"64";"0.3";;;"0"
"P";"2011-12-07T14:20:31Z";"-3.088152";"-59.964635";"63.79999923706055";"39.5";"64";"0.1";;;"0"
"P";"2011-12-07T14:20:42Z";"-3.088197";"-59.964598";"62.29999923706055";"0.0";"128";"0";;;"0"
"P";"2011-12-07T14:20:49Z";"-3.088248";"-59.964558";"61.5";"0.0";"128";"0";;;"0"
"P";"2011-12-07T14:21:06Z";"-3.08819";"-59.964582";"64.4000015258789";"200.60000610351563";"96";"0.3";;;"0"
"P";"2011-12-07T14:21:08Z";"-3.088131";"-59.964559";"64.80000305175781";"0.0";"128";"0";;;"0"
"P";"2011-12-07T14:21:11Z";"-3.088092";"-59.964507";"64.9000015258789";"0.0";"128";"0";;;"0"
"P";"2011-12-07T14:21:26Z";"-3.088131";"-59.964533";"65.19999694824219";"0.0";"96";"0";;;"0"
"P";"2011-12-07T14:21:32Z";"-3.088144";"-59.964472";"64.69999694824219";"0.0";"96";"0";;;"0"
"P";"2011-12-07T14:21:35Z";"-3.088159";"-59.964577";"62.70000076293945";"0.0";"96";"0";;;"0"
"P";"2011-12-07T14:21:39Z";"-3.088221";"-59.964564";"63.400001525878906";"200.60000610351563";"96";"0.6";;;"0"
"P";"2011-12-07T14:21:42Z";"-3.088274";"-59.96455";"64.0999984741211";"0.0";"96";"0";;;"0"
"P";"2011-12-07T14:21:50Z";"-3.088314";"-59.96457";"65.80000305175781";"0.0";"96";"0";;;"0"
"P";"2011-12-07T14:21:56Z";"-3.088314";"-59.964518";"66.19999694824219";"0.0";"128";"0";;;"0"
"P";"2011-12-07T14:23:04Z";"-3.08814";"-59.964501";"67.19999694824219";"34.29999923706055";"64";"0.5";;;"0"
"P";"2011-12-07T14:23:07Z";"-3.088173";"-59.964465";"67.30000305175781";"34.29999923706055";"48";"0.6";;;"0"
"P";"2011-12-07T14:23:11Z";"-3.08818";"-59.96457";"68.9000015258789";"34.29999923706055";"32";"0.2";;;"0"
"P";"2011-12-07T14:23:15Z";"-3.08816";"-59.964507";"69.4000015258789";"34.29999923706055";"24";"0.1";;;"0"
"P";"2011-12-07T14:23:18Z";"-3.088166";"-59.96456";"70.80000305175781";"34.29999923706055";"24";"0.2";;;"0"
"P";"2011-12-07T14:23:46Z";"-3.088221";"-59.964555";"70.4000015258789";"83.9000015258789";"96";"0.6";;;"0"
"P";"2011-12-07T14:23:53Z";"-3.088214";"-59.964619";"70.30000305175781";"83.9000015258789";"48";"0.2";;;"0"
"P";"2011-12-07T14:23:59Z";"-3.088208";"-59.964566";"68.9000015258789";"83.9000015258789";"48";"0.5";;;"0"
"P";"2011-12-07T14:24:03Z";"-3.088255";"-59.964552";"68.0";"83.9000015258789";"48";"0.4";;;"0"
"P";"2011-12-07T14:24:08Z";"-3.088279";"-59.964505";"67.9000015258789";"111.0";"32";"0.9";;;"0"
"P";"2011-12-07T14:24:14Z";"-3.088315";"-59.964477";"66.80000305175781";"111.0";"48";"0.5";;;"0"
"P";"2011-12-07T14:24:18Z";"-3.088373";"-59.964477";"65.5999984741211";"190.60000610351563";"48";"1";;;"0"
"P";"2011-12-07T14:24:22Z";"-3.088378";"-59.964536";"66.0";"204.5";"96";"0.9";;;"0"
"P";"2011-12-07T14:24:25Z";"-3.088355";"-59.96459";"66.19999694824219";"233.3000030517578";"96";"0.7";;;"0"
"P";"2011-12-07T14:24:31Z";"-3.088335";"-59.964635";"65.9000015258789";"0.0";"128";"0";;;"0"
"P";"2011-12-07T14:24:34Z";"-3.088298";"-59.964661";"65.69999694824219";"0.0";"192";"0";;;"0"
"P";"2011-12-07T14:24:38Z";"-3.088247";"-59.964685";"66.0999984741211";"0.0";"128";"0";;;"0"
"P";"2011-12-07T14:24:43Z";"-3.088201";"-59.964687";"66.0";"0.0";"128";"0";;;"0"
"P";"2011-12-07T14:26:09Z";"-3.088125";"-59.964626";"65.9000015258789";"291.8999938964844";"128";"0.3";;;"0"
"P";"2011-12-07T14:26:10Z";"-3.088128";"-59.964687";"64.69999694824219";"291.8999938964844";"96";"0.1";;;"0"
"P";"2011-12-07T14:26:13Z";"-3.088136";"-59.964641";"65.19999694824219";"291.8999938964844";"96";"0.1";;;"0"
"P";"2011-12-07T14:26:20Z";"-3.088152";"-59.96459";"65.9000015258789";"127.69999694824219";"96";"1";;;"0"
"P";"2011-12-07T14:26:22Z";"-3.088167";"-59.964632";"65.9000015258789";"164.89999389648438";"96";"1";;;"0"
"P";"2011-12-07T14:26:25Z";"-3.088143";"-59.964591";"66.0999984741211";"100.0999984741211";"96";"0.7";;;"0"
"P";"2011-12-07T14:26:27Z";"-3.088155";"-59.964539";"66.5";"92.19999694824219";"96";"1.1";;;"0"
"P";"2011-12-07T14:26:31Z";"-3.088102";"-59.964514";"66.19999694824219";"0.0";"192";"0";;;"0"
"P";"2011-12-07T14:26:34Z";"-3.088102";"-59.964573";"65.5";"73.80000305175781";"128";"0.3";;;"0"
"P";"2011-12-07T14:26:39Z";"-3.088082";"-59.964625";"65.0";"73.80000305175781";"96";"0.3";;;"0"
"P";"2011-12-07T14:26:40Z";"-3.088073";"-59.96467";"65.0";"73.80000305175781";"128";"0.4";;;"0"
"P";"2011-12-07T14:26:42Z";"-3.088098";"-59.964621";"65.0";"73.80000305175781";"128";"0.4";;;"0"
"P";"2011-12-07T14:26:44Z";"-3.088096";"-59.964551";"64.9000015258789";"0.0";"192";"0";;;"0"
"P";"2011-12-07T14:26:48Z";"-3.088088";"-59.964603";"64.9000015258789";"0.0";"192";"0";;;"0"
"P";"2011-12-07T14:26:49Z";"-3.088091";"-59.964657";"64.5";"73.80000305175781";"128";"0.6";;;"0"
"P";"2011-12-07T14:26:56Z";"-3.088098";"-59.964706";"65.19999694824219";"73.80000305175781";"48";"0.5";;;"0"
"P";"2011-12-07T14:27:12Z";"-3.088121";"-59.964651";"71.0";"73.80000305175781";"24";"0.5";;;"0"
"P";"2011-12-07T14:27:20Z";"-3.08813";"-59.964603";"74.5";"73.80000305175781";"16";"0.6";;;"0"
"P";"2011-12-07T14:27:32Z";"-3.08812";"-59.964555";"75.9000015258789";"73.80000305175781";"24";"0.3";;;"0"
"P";"2011-12-07T14:27:48Z";"-3.088178";"-59.964534";"84.0";"73.80000305175781";"12";"0.5";;;"0"
"P";"2011-12-07T14:27:57Z";"-3.088216";"-59.964587";"83.9000015258789";"73.80000305175781";"16";"0.5";;;"0"
"P";"2011-12-07T14:28:01Z";"-3.088176";"-59.964549";"84.5999984741211";"0.0";"16";"0";;;"0"
"P";"2011-12-07T14:28:10Z";"-3.088101";"-59.964497";"78.80000305175781";"73.80000305175781";"24";"0.3";;;"0"
"P";"2011-12-07T14:28:15Z";"-3.088153";"-59.964511";"83.5";"73.80000305175781";"32";"0.4";;;"0"
"P";"2011-12-07T14:28:23Z";"-3.088131";"-59.964555";"81.80000305175781";"73.80000305175781";"24";"0.5";;;"0"
"P";"2011-12-07T14:28:29Z";"-3.088138";"-59.964605";"82.0999984741211";"281.3999938964844";"32";"1";;;"0"
"P";"2011-12-07T14:28:38Z";"-3.088184";"-59.964613";"83.80000305175781";"305.0";"96";"0.1";;;"0"
"P";"2011-12-07T14:28:48Z";"-3.088174";"-59.964675";"84.69999694824219";"305.0";"48";"0.5";;;"0"
"P";"2011-12-07T14:28:56Z";"-3.088225";"-59.96463";"82.80000305175781";"0.0";"128";"0";;;"0"
"P";"2011-12-07T14:29:01Z";"-3.088234";"-59.964578";"82.80000305175781";"0.0";"192";"0";;;"0"
"P";"2011-12-07T14:29:59Z";"-3.088227";"-59.964486";"85.0";"307.1000061035156";"64";"0.4";;;"0"
"P";"2011-12-07T14:30:00Z";"-3.088257";"-59.964523";"86.0";"307.1000061035156";"64";"0.2";;;"0"
"P";"2011-12-07T14:30:10Z";"-3.088213";"-59.964561";"84.5999984741211";"0.0";"96";"0";;;"0"
"P";"2011-12-07T14:30:12Z";"-3.088241";"-59.964611";"84.0";"307.1000061035156";"64";"0.2";;;"0"
"P";"2011-12-07T14:30:14Z";"-3.088201";"-59.964561";"85.80000305175781";"307.1000061035156";"48";"0.3";;;"0"
"P";"2011-12-07T14:30:16Z";"-3.088143";"-59.964516";"86.30000305175781";"307.1000061035156";"32";"0.3";;;"0"
"P";"2011-12-07T14:30:28Z";"-3.088167";"-59.964568";"91.9000015258789";"307.1000061035156";"12";"0.3";;;"0"
"P";"2011-12-07T14:30:59Z";"-3.088151";"-59.96461";"93.5";"0.0";"64";"0";;;"0"
"P";"2011-12-07T14:31:07Z";"-3.088117";"-59.96465";"93.30000305175781";"0.0";"128";"0";;;"0"
"P";"2011-12-07T14:31:15Z";"-3.088081";"-59.964679";"93.5999984741211";"0.0";"128";"0";;;"0"
"P";"2011-12-07T14:31:22Z";"-3.088157";"-59.96475";"94.69999694824219";"0.0";"128";"0";;;"0"
"P";"2011-12-07T14:31:28Z";"-3.088194";"-59.964695";"94.19999694824219";"0.0";"128";"0";;;"0"
"P";"2011-12-07T14:33:10Z";"-3.088263";"-59.964426";"97.5";"103.30000305175781";"128";"0.4";;;"0"
"P";"2011-12-07T14:33:14Z";"-3.088219";"-59.964455";"97.69999694824219";"103.30000305175781";"96";"0.3";;;"0"
"P";"2011-12-07T14:33:37Z";"-3.088198";"-59.964525";"96.80000305175781";"300.79998779296875";"64";"0.8";;;"0"
"P";"2011-12-07T14:33:43Z";"-3.088176";"-59.964585";"96.5";"308.20001220703125";"96";"0.8";;;"0"
"P";"2011-12-07T14:33:47Z";"-3.08814";"-59.964629";"94.69999694824219";"0.0";"128";"0";;;"0"
"P";"2011-12-07T14:33:54Z";"-3.088158";"-59.964672";"94.30000305175781";"0.0";"128";"0";;;"0"
"P";"2011-12-07T14:34:58Z";"-3.088119";"-59.964746";"96.4000015258789";"0.0";"192";"0";;;"0"
"P";"2011-12-07T14:35:00Z";"-3.088089";"-59.964814";"96.69999694824219";"265.20001220703125";"192";"1";;;"0"
"P";"2011-12-07T14:35:02Z";"-3.088042";"-59.964877";"97.0999984741211";"284.6000061035156";"128";"1.3";;;"0"
"P";"2011-12-07T14:35:06Z";"-3.087949";"-59.964872";"96.5999984741211";"301.6000061035156";"192";"1.1";;;"0"
"P";"2011-12-07T14:35:08Z";"-3.087899";"-59.964892";"96.30000305175781";"301.8999938964844";"192";"1.1";;;"0"
"P";"2011-12-07T14:35:11Z";"-3.08795";"-59.964815";"96.5";"310.0";"128";"0.2";;;"0"
"P";"2011-12-07T14:35:13Z";"-3.087994";"-59.964802";"96.19999694824219";"310.0";"128";"0.1";;;"0"
"P";"2011-12-07T14:35:21Z";"-3.088088";"-59.964707";"97.0999984741211";"0.0";"192";"0";;;"0"
"P";"2011-12-07T14:35:59Z";"-3.088159";"-59.964433";"96.19999694824219";"310.0";"96";"0.3";;;"0"
"P";"2011-12-07T14:36:05Z";"-3.088152";"-59.964484";"92.0";"310.0";"32";"0.4";;;"0"
"P";"2011-12-07T14:36:15Z";"-3.088206";"-59.964498";"92.5";"310.0";"48";"0.4";;;"0"
"P";"2011-12-07T14:36:42Z";"-3.088173";"-59.964557";"91.30000305175781";"273.6000061035156";"96";"0.1";;;"0"
"P";"2011-12-07T14:36:54Z";"-3.088215";"-59.964573";"92.0";"273.6000061035156";"48";"0.3";;;"0"
"P";"2011-12-07T14:37:07Z";"-3.088183";"-59.964605";"91.0";"0.0";"128";"0";;;"0"
"P";"2011-12-07T14:37:12Z";"-3.088144";"-59.964569";"90.9000015258789";"273.6000061035156";"96";"0.2";;;"0"
"P";"2011-12-07T14:37:17Z";"-3.088163";"-59.964632";"90.69999694824219";"0.0";"96";"0";;;"0"
"P";"2011-12-07T14:37:47Z";"-3.088082";"-59.964462";"89.30000305175781";"273.6000061035156";"48";"0.1";;;"0"
"P";"2011-12-07T14:37:51Z";"-3.088127";"-59.964485";"89.5999984741211";"273.6000061035156";"32";"0.2";;;"0"
"P";"2011-12-07T14:37:56Z";"-3.088163";"-59.964529";"89.0999984741211";"273.6000061035156";"32";"0.2";;;"0"
