"TYPE","TIME","LAT","LON","ALT","BEARING","ACCURACY","SPEED","NAME","DESCRIPTION","SEGMENT"
"P","2011-12-06T18:57:27Z","-3.089303","-59.964478","81.5999984741211","334.70001220703125","16","1",,,"0"
"P","2011-12-06T18:57:28Z","-3.089256","-59.964497","81.4000015258789","331.6000061035156","16","1.2",,,"0"
"P","2011-12-06T18:57:30Z","-3.089188","-59.964494","82.80000305175781","331.6000061035156","24","0",,,"0"
"P","2011-12-06T18:57:32Z","-3.089137","-59.964484","85.30000305175781","331.6000061035156","24","0",,,"0"
"P","2011-12-06T18:57:35Z","-3.089084","-59.964459","87.4000015258789","331.6000061035156","24","0",,,"0"
"P","2011-12-06T18:57:54Z","-3.089003","-59.964434","86.9000015258789","355.0","16","0.8",,,"0"
"P","2011-12-06T18:57:55Z","-3.088954","-59.964454","87.30000305175781","345.70001220703125","16","0.9",,,"0"
"P","2011-12-06T18:57:57Z","-3.088878","-59.96448","86.19999694824219","335.0","16","0.9",,,"0"
"P","2011-12-06T18:57:58Z","-3.088824","-59.964495","86.4000015258789","336.0","12","1.1",,,"0"
"P","2011-12-06T18:57:59Z","-3.08878","-59.964514","85.9000015258789","332.0","12","1.2",,,"0"
"P","2011-12-06T18:58:01Z","-3.088727","-59.964517","86.5999984741211","340.20001220703125","16","1.1",,,"0"
"P","2011-12-06T18:58:03Z","-3.088677","-59.964508","87.5999984741211","336.20001220703125","12","0.9",,,"0"
"P","2011-12-06T18:58:06Z","-3.088629","-59.9645","86.69999694824219","345.79998779296875","12","1",,,"0"
"P","2011-12-06T18:58:13Z","-3.088558","-59.964476","84.30000305175781","0.4000000059604645","12","0.7",,,"0"
"P","2011-12-06T18:58:15Z","-3.088497","-59.964472","83.4000015258789","345.29998779296875","12","1.3",,,"0"
"P","2011-12-06T18:58:19Z","-3.088445","-59.964489","83.30000305175781","330.1000061035156","24","1.1",,,"0"
"P","2011-12-06T18:58:23Z","-3.08841","-59.964518","83.19999694824219","319.79998779296875","24","1.1",,,"0"
"P","2011-12-06T18:58:42Z","-3.088439","-59.964404","81.4000015258789","302.0","64","0.1",,,"0"
"P","2011-12-06T18:58:48Z","-3.088449","-59.964348","80.0999984741211","302.0","24","0.1",,,"0"
"P","2011-12-06T18:58:55Z","-3.088411","-59.964378","80.0999984741211","302.0","12","0.4",,,"0"
"P","2011-12-06T18:58:59Z","-3.088362","-59.964426","80.80000305175781","302.0","12","0.6",,,"0"
"P","2011-12-06T18:59:05Z","-3.088315","-59.964436","81.69999694824219","302.0","8","0.3",,,"0"
"P","2011-12-06T18:59:11Z","-3.088269","-59.964438","81.80000305175781","302.0","12","0.3",,,"0"
"P","2011-12-06T18:59:34Z","-3.088264","-59.964389","82.5999984741211","0.0","192","0",,,"0"
"P","2011-12-06T18:59:46Z","-3.0883","-59.964431","83.0999984741211","302.0","128","0.5",,,"0"
"P","2011-12-06T18:59:48Z","-3.088303","-59.964366","85.19999694824219","302.0","64","0.1",,,"0"
"P","2011-12-06T18:59:49Z","-3.088305","-59.964413","84.9000015258789","302.0","64","0.3",,,"0"
"P","2011-12-06T18:59:53Z","-3.088338","-59.964381","82.9000015258789","302.0","32","0.2",,,"0"
"P","2011-12-06T18:59:57Z","-3.088327","-59.964424","82.5","302.0","24","0",,,"0"
"P","2011-12-06T19:00:04Z","-3.088345","-59.964475","83.4000015258789","302.0","16","0.2",,,"0"
"P","2011-12-06T19:00:10Z","-3.088322","-59.96453","83.5999984741211","302.0","12","0",,,"0"
"P","2011-12-06T19:00:20Z","-3.088369","-59.964546","82.0999984741211","302.0","12","0.3",,,"0"
"P","2011-12-06T19:00:26Z","-3.088385","-59.964592","80.5","302.0","16","0.5",,,"0"
"P","2011-12-06T19:00:33Z","-3.088334","-59.964628","80.4000015258789","320.8999938964844","32","0.7",,,"0"
"P","2011-12-06T19:00:43Z","-3.088316","-59.964687","78.80000305175781","267.29998779296875","24","0.8",,,"0"
"P","2011-12-06T19:00:48Z","-3.088269","-59.964721","78.5","280.20001220703125","24","1",,,"0"
"P","2011-12-06T19:00:51Z","-3.088232","-59.964775","78.69999694824219","297.3999938964844","32","1.3",,,"0"
"P","2011-12-06T19:01:00Z","-3.088234","-59.964701","79.0","289.0","24","0",,,"0"
"P","2011-12-06T19:01:09Z","-3.08821","-59.964661","78.0","289.0","24","0.5",,,"0"
"P","2011-12-06T19:01:15Z","-3.088206","-59.964715","76.9000015258789","288.70001220703125","48","0.7",,,"0"
"P","2011-12-06T19:01:19Z","-3.088189","-59.964663","78.5999984741211","288.70001220703125","64","0.4",,,"0"
